timestamp,chuva_35235000_varzea_do_grosso,nivel_35235000_varzea_do_grosso,vazao_35235000_varzea_do_grosso,chuva_35255000_siarao,nivel_35255000_siarao,vazao_35255000_siarao,chuva_35275000_sobral,nivel_35275000_sobral,vazao_35275000_sobral,chuva_35283000_santana_do_acarau,nivel_35283000_santana_do_acarau,vazao_35283000_santana_do_acarau,distancia_35235000_varzea_do_grosso,distancia_35255000_siarao,distancia_35275000_sobral,distancia_35283000_santana_do_acarau
2023-05-03,1.6,340.25,95.575,0.0,280.4114583333333,76.45260416666667,2.4,226.77723958333334,106.65625,0.0,253.98958333333334,179.43020833333333,8.1,34.9,59.8,88.3
2023-05-04,5.6,346.8229166666667,103.21458333333334,0.0,274.546875,70.0015625,25.200000000000003,205.95442708333334,88.20625,0.6,235.79166666666666,141.83229166666666,8.1,34.9,59.8,88.3
2023-05-05,0.0,343.5104166666667,99.40625,0.2,273.8177083333333,69.21087239583333,0.2,189.67697916666668,75.21979166666667,0.0,225.375,122.82708333333333,8.1,34.9,59.8,88.3
2023-05-06,0.0,326.9583333333333,81.440625,0.0,268.3372395833333,63.53229166666667,0.8,190.52807291666667,75.840625,0.2,218.35416666666666,111.07291666666667,8.1,34.9,59.8,88.3
2023-05-07,0.0,311.3645833333333,66.609375,0.0,261.7096354166667,56.8896484375,0.2,185.09192708333333,71.6953125,0.0,209.53125,97.50833333333333,8.1,34.9,59.8,88.3
2023-05-08,0.0,296.3854166666667,54.17291666666667,0.0,254.79166666666666,50.45520833333333,0.0,180.75682291666666,68.50989583333333,2.4,198.70833333333334,82.315625,8.1,34.9,59.8,88.3
2023-05-09,0.0,281.4270833333333,43.38229166666667,0.0,246.78125,44.42291666666667,0.0,163.86848958333334,56.67916666666667,0.2,189.17708333333334,70.33749999999999,8.1,34.9,59.8,88.3
2023-05-10,0.0,270.3229166666667,36.375,0.0,239.03485576923075,39.76730769230769,0.0,154.06187500000001,50.309374999999996,0.0,180.16666666666666,60.153124999999996,8.1,34.9,59.8,88.3
2023-05-11,0.0,257.9583333333333,29.558333333333334,0.0,231.88076923076923,35.70519230769231,0.0,154.67359375,50.70677083333334,0.0,171.82291666666666,51.61875,8.1,34.9,59.8,88.3
2023-05-12,0.8,248.85416666666666,25.940625,0.0,225.0675480769231,32.0070673076923,0.0,144.7553125,44.668749999999996,0.0,165.33333333333334,45.60104166666667,8.1,34.9,59.8,88.3
2023-05-13,0.0,255.92708333333334,28.480208333333334,0.0,220.3605769230769,29.49334935897436,0.0,142.41078124999999,43.2578125,0.0,159.61458333333334,40.659375,8.1,34.9,59.8,88.3
2023-05-14,0.0,250.88541666666666,26.605208333333334,9.0,221.25,29.991406249999997,17.2,141.38020833333334,42.640625,0.6,155.3125,37.21666666666667,8.1,34.9,59.8,88.3
2023-05-15,0.2,244.11458333333334,24.409375,0.6000000000000001,217.625,28.12421875,0.2,138.94270833333334,41.270833333333336,0.4,154.94791666666666,36.927083333333336,8.1,34.9,59.8,88.3
2023-05-16,3.4000000000000004,237.17708333333334,22.253125,0.2,214.1953125,26.4015625,0.2,133.96354166666666,38.46302083333333,0.4,151.63541666666666,34.39791666666667,8.1,34.9,59.8,88.3
2023-05-17,0.0,230.36458333333334,20.209374999999998,0.0,208.35872395833334,23.607356770833334,1.6,128.96875,35.7828125,1.0,148.10416666666666,31.87291666666667,8.1,34.9,59.8,88.3
2023-05-18,0.0,224.70833333333334,18.557291666666668,16.8,203.341796875,21.307226562500002,2.0,124.078125,33.239583333333336,2.0,145.13541666666666,29.833333333333332,8.1,34.9,59.8,88.3
2023-05-19,0.0,219.29166666666666,17.04583333333333,0.4,198.46875,19.1109375,0.0,116.71546052631578,29.620860745614035,0.4,141.79166666666666,27.633333333333336,8.1,34.9,59.8,88.3
2023-05-20,0.0,215.20833333333334,15.916666666666666,1.6,197.84375,18.8375,0.6,113.04495614035089,27.846326754385966,1.2000000000000002,135.51041666666666,23.858854166666664,8.1,34.9,59.8,88.3
2023-05-21,0.0,211.88541666666666,15.030208333333334,0.2,194.0078125,17.2609375,0.0,109.234375,26.096875,0.2,130.17708333333334,20.85625,8.1,34.9,59.8,88.3
2023-05-22,0.0,207.45833333333334,13.870833333333332,0.0,191.15625,16.06640625,0.0,92.21875,18.955208333333335,0.0,127.29166666666667,19.34583333333333,8.1,34.9,59.8,88.3
2023-05-23,0.0,202.375,12.590625000000001,0.0,186.8515625,14.428906249999999,0.0,90.16666666666667,18.251041666666666,0.0,121.16666666666667,17.352083333333333,8.1,34.9,59.8,88.3
2023-05-24,12.0,198.72916666666666,11.696875,5.2,184.6171875,13.546875,0.0,83.27083333333333,15.647916666666667,0.0,123.22916666666667,27.900000000000002,8.1,34.9,59.8,88.3
2023-05-25,0.0,196.09375,11.0875,0.2,183.578125,13.17734375,0.0,82.59895833333333,15.459375,0.0,118.14583333333333,24.916666666666668,8.1,34.9,59.8,88.3
2023-05-26,0.0,191.78125,10.089583333333334,0.0,179.83854166666666,11.839648437500001,0.0,80.92177083333333,14.835416666666667,0.0,116.0625,23.775000000000002,8.1,34.9,59.8,88.3
2023-05-27,0.0,187.69791666666666,9.147916666666667,0.0,176.15885416666666,10.8666015625,0.0,85.16666666666667,16.348958333333332,0.0,113.04166666666667,22.129166666666666,8.1,34.9,59.8,88.3
2023-05-28,0.0,185.19791666666666,8.638541666666667,0.0,172.8125,10.250781250000001,0.0,82.40625,15.367708333333333,0.0,109.21875,20.209375,8.1,34.9,59.8,88.3
2023-05-29,0.0,180.95833333333334,7.70625,3.8,171.078125,9.961718750000001,0.4,78.77083333333333,14.121875000000001,4.6000000000000005,106.16666666666667,18.709375,8.1,34.9,59.8,88.3
