timestamp,chuva_35235000_varzea_do_grosso,nivel_35235000_varzea_do_grosso,vazao_35235000_varzea_do_grosso,chuva_35255000_siarao,nivel_35255000_siarao,vazao_35255000_siarao,chuva_35275000_sobral,nivel_35275000_sobral,vazao_35275000_sobral,chuva_35283000_santana_do_acarau,nivel_35283000_santana_do_acarau,vazao_35283000_santana_do_acarau,dia_sin,dia_cos,distancia_35235000_varzea_do_grosso,distancia_35255000_siarao,distancia_35275000_sobral,distancia_35283000_santana_do_acarau
2021-08-31,0.0,161.0,3.3,0.0,128.0,3.8,0.0,44.41326530612245,4.4826530612244895,0.0,67.6734693877551,3.9056122448979593,-0.8573146280763322,-0.514792801509831,8.1,34.9,59.8,88.3
2021-09-01,0.0,161.0,3.3,0.0,128.0,3.8,0.0,43.98979591836735,4.39795918367347,0.0,68.35714285714286,4.030612244897959,-0.8660254037844385,-0.5000000000000004,8.1,34.9,59.8,88.3
2021-09-02,0.0,161.0,3.3,0.0,128.0,3.8,0.0,43.89795918367347,4.379591836734694,0.0,67.8061224489796,3.93469387755102,-0.8744809578310394,-0.4850598461951967,8.1,34.9,59.8,88.3
2021-09-03,0.0,161.0,3.3,0.0,128.0,3.8,0.0,43.68877551020408,4.337755102040816,0.0,65.64795918367346,3.558673469387755,-0.8826787983255475,-0.4699767430273199,8.1,34.9,59.8,88.3
2021-09-04,0.0,161.48979591836735,3.3489795918367347,0.0,128.0,3.8,0.0,43.57142857142857,4.314285714285714,0.2,63.035714285714285,3.1443877551020405,-0.8906165093267404,-0.45475513555610575,8.1,34.9,59.8,88.3
2021-09-05,0.0,162.3544575725027,3.4354457572502684,0.0,128.0,3.8,0.0,43.90816326530612,4.381632653061224,0.0,63.80612244897959,3.2586734693877553,-0.8982917515547529,-0.43939950965914165,8.1,34.9,59.8,88.3
2021-09-06,0.0,161.08807733619764,3.3088077336197634,0.0,128.0,3.8,0.0,44.11734693877551,4.423469387755102,0.0,64.41326530612245,3.354591836734694,-0.9057022630804714,-0.42391439070986087,8.1,34.9,59.8,88.3
2021-09-07,0.0,160.43233082706766,3.243233082706767,0.0,128.0,3.8,0.0,44.48979591836735,4.497959183673469,0.0,64.61734693877551,3.4035714285714285,-0.9128458599921354,-0.40830434224389367,8.1,34.9,59.8,88.3
2021-09-08,0.0,160.0,3.2,0.0,127.09183673469387,3.7091836734693877,0.0,43.71938775510204,4.343877551020409,0.0,63.066326530612244,3.163775510204082,-0.9197204370389468,-0.3925739646141714,8.1,34.9,59.8,88.3
2021-09-09,0.0,159.15574650912995,3.0733619763694953,0.0,126.0,3.6,0.0,42.51020408163265,4.1499999999999995,0.0,66.78571428571429,3.794897959183673,-0.9263239682514951,-0.3767278936351848,8.1,34.9,59.8,88.3
2021-09-10,0.0,158.93233082706766,3.036466165413534,0.0,126.0,3.6,0.0,41.94897959183673,4.085204081632653,0.0,64.95408163265306,3.45,-0.9326545075388225,-0.3607707992167831,8.1,34.9,59.8,88.3
2021-09-11,0.0,158.56766917293234,2.963533834586466,0.0,126.0,3.6,0.0,41.795918367346935,4.058163265306122,0.0,64.50510204081633,3.36734693877551,-0.9387101892619443,-0.3447073839879337,8.1,34.9,59.8,88.3
2021-09-12,0.0,160.7561761546724,3.2678302900107408,0.0,126.0,3.6,0.0,41.80612244897959,4.061224489795919,0.0,65.46938775510205,3.537755102040816,-0.9444892287836613,-0.32854238191083474,8.1,34.9,59.8,88.3
